Crystals,v_Binding_energy_mean,v_Binding_energy_std,v_Energy_barrier_mean,v_Energy_barrier_std,std,M,UB,LB,CDF
Hf2Ni_mp-861_primitive_210,1.06272077,0.03169573,0.306089334,0.012379585,0.034027539,-0.756631435,-0.722603896,-0.790658975,0
CrNi_mp-1226232_primitive_110,1.188242584,0.055599584,0.431602588,0.01155556,0.056787716,-0.756639996,-0.69985228,-0.813427712,0
CrNi2_mp-784631_primitive_11-1,1.188472545,0.047071513,0.431481464,0.013263309,0.048904424,-0.756991081,-0.708086657,-0.805895505,0
CrNi2_mp-784631_primitive_021,1.192529178,0.03556182,0.435433701,0.009802293,0.036888046,-0.757095477,-0.720207431,-0.793983523,0
Ta5Ni_mp-1191664_primitive_21-1,1.036973184,0.027809661,0.279630812,0.015780372,0.031974949,-0.757342373,-0.725367424,-0.789317322,0
Cr3Ni_mp-1008284_primitive_22-1,1.170814556,0.043219997,0.41315088,0.009988023,0.044359088,-0.757663676,-0.713304588,-0.802022764,0
Cr3Ni_mp-1008284_primitive_21-1,1.183273828,0.04746059,0.424028492,0.011058388,0.048731874,-0.759245336,-0.710513462,-0.80797721,0
CrNi2_mp-784631_primitive_012,1.191406989,0.037237357,0.430532627,0.009458033,0.038419723,-0.760874362,-0.722454639,-0.799294086,0
CrNi2_mp-784631_primitive_112,1.194189268,0.044511308,0.433154258,0.010321688,0.045692382,-0.76103501,-0.715342628,-0.806727393,0
CrNi2_mp-784631_primitive_10-1,1.197377139,0.055722855,0.436242692,0.010619863,0.056725815,-0.761134447,-0.704408632,-0.817860262,0
Ti3Ni_mp-981209_primitive_111,1.053410119,0.042591227,0.291724785,0.018803054,0.046557142,-0.761685334,-0.715128192,-0.808242476,0
CrNi_mp-1226232_primitive_001,1.194614202,0.059274479,0.432637537,0.011707003,0.060419515,-0.761976665,-0.701557151,-0.82239618,0
Ti3Ni_mp-1187671_primitive_2-12,1.052643025,0.042293315,0.290286821,0.014516058,0.044715102,-0.762356204,-0.717641101,-0.807071306,0
Hf2Ni_mp-861_primitive_11-1,1.062846819,0.038172969,0.299638854,0.013450424,0.040473318,-0.763207965,-0.722734646,-0.803681283,0
Ti3Ni_mp-1187671_primitive_001,1.046947962,0.033979776,0.283575331,0.012036062,0.036048467,-0.763372631,-0.727324164,-0.799421099,0
Cr3Ni_mp-1008275_primitive_111,1.187595928,0.034034879,0.424144,0.008733709,0.035137596,-0.763451928,-0.728314331,-0.798589524,0
Cr2Ni_mp-1077252_primitive_21-1,1.186040294,0.058653221,0.422023377,0.008556773,0.059274098,-0.764016917,-0.704742819,-0.823291016,0
VNi3_mp-171_primitive_110,1.138879645,0.039761259,0.374841484,0.010871014,0.041220585,-0.76403816,-0.722817575,-0.805258746,0
Fe3Ni_mp-1224827_primitive_211,1.037489766,0.032224666,0.272884765,0.013247986,0.034841616,-0.764605001,-0.729763385,-0.799446618,0
VNi3_mp-171_primitive_1-11,1.133120066,0.038386551,0.368484192,0.008835209,0.039390205,-0.764635874,-0.725245669,-0.804026079,0
Hf2Ni_mp-861_primitive_101,1.055461782,0.039782991,0.290771443,0.014827107,0.042456207,-0.76469034,-0.722234133,-0.807146546,0
Ni19Ge12_mp-30082_primitive_110,1.267424512,0.05505528,0.502244718,0.0161928,0.057387199,-0.765179794,-0.707792595,-0.822566992,0
Cr3Ni_mp-1008284_primitive_101,1.189343387,0.041988232,0.424079785,0.010503836,0.043282123,-0.765263602,-0.721981479,-0.808545725,0
CrNi_mp-1226196_primitive_110,1.196778661,0.041455373,0.431292081,0.010159396,0.042682095,-0.76548658,-0.722804485,-0.808168675,0
NiGe_mp-1099_primitive_010,1.248242021,0.105587097,0.481669652,0.015273496,0.106686057,-0.766572368,-0.659886311,-0.873258425,4.44089E-16
Nb3Ni_mp-999394_primitive_21-1,1.012122497,0.061323827,0.245088271,0.018587098,0.064078796,-0.767034226,-0.70295543,-0.831113021,0
Ni5Ge3_mp-1428_primitive_20-1,1.194507346,0.105858714,0.425971292,0.020622872,0.107848831,-0.768536054,-0.660687223,-0.876384884,8.88178E-16
Cr3Ni_mp-1008284_primitive_100,1.194376278,0.040966514,0.425197086,0.009419924,0.042035583,-0.769179192,-0.72714361,-0.811214775,0
CrNi_mp-1226232_primitive_101,1.202111107,0.040780517,0.432273741,0.009603874,0.041896122,-0.769837366,-0.727941245,-0.811733488,0
Hf2Ni_mp-861_primitive_212,1.060671866,0.029000253,0.290519306,0.013721434,0.032082587,-0.77015256,-0.738069973,-0.802235147,0
Ga7Ni3_mp-16852_primitive_21-1,1.094290841,0.053851511,0.323420446,0.010536471,0.054872603,-0.770870395,-0.715997792,-0.825742998,0
CrNi_mp-1226232_primitive_21-2,1.202169102,0.034968335,0.430884489,0.012963715,0.037293999,-0.771284613,-0.733990614,-0.808578612,0
CrNi_mp-1226196_primitive_211,1.201692021,0.025922354,0.429966739,0.012384046,0.02872861,-0.771725282,-0.742996672,-0.800453892,0
Zr2Ni7_mp-2717_primitive_102,1.120895749,0.041763001,0.348846841,0.009980422,0.042938993,-0.772048908,-0.729109916,-0.814987901,0
CrNi2_mp-784631_primitive_2-12,1.205829334,0.04033129,0.433415984,0.010116041,0.041580612,-0.772413351,-0.730832739,-0.813993962,0
Ti3Ni_mp-1187671_primitive_221,1.055926728,0.032373091,0.283452363,0.013265666,0.034985638,-0.772474365,-0.737488727,-0.807460003,0
TiNi_mp-2716_primitive_221,1.05578416,0.040838146,0.282764369,0.020055072,0.045496814,-0.773019791,-0.727522976,-0.818516605,0
Zr8Ni21_mp-30260_primitive_100,1.12178182,0.058292614,0.348472013,0.009733507,0.059099661,-0.773309807,-0.714210146,-0.832409469,0
Nb3Ni_mp-999396_primitive_21-1,1.006013119,0.053859061,0.232695839,0.02093457,0.057784554,-0.77331728,-0.715532727,-0.831101834,0
Cr3Ni_mp-1008284_primitive_210,1.191654783,0.054309736,0.418178485,0.010307482,0.055279215,-0.773476298,-0.718197083,-0.828755513,0
CrNi_mp-1226232_primitive_21-1,1.204148102,0.046359764,0.43060116,0.007357894,0.046940029,-0.773546942,-0.726606913,-0.820486971,0
CrNi_mp-1226232_primitive_201,1.202946186,0.02900657,0.429250091,0.012197209,0.031466697,-0.773696095,-0.742229398,-0.805162792,0
Ca4Ni_mp-1214129_primitive_20-1,1.053327769,0.045321004,0.279135501,0.018307377,0.048878967,-0.774192268,-0.725313301,-0.823071235,0
Hf7Ni10_mp-1198091_primitive_111,1.073296785,0.022901132,0.298280345,0.008073919,0.02428271,-0.77501644,-0.750733731,-0.79929915,0
Ni19Ge12_mp-30082_primitive_212,1.232853395,0.069344274,0.457740961,0.018400123,0.071743939,-0.775112434,-0.703368495,-0.846856373,0
CrNi_mp-1226232_primitive_210,1.202776617,0.034478181,0.427640161,0.010811719,0.036133617,-0.775136456,-0.739002839,-0.811270072,0
CrNi_mp-1226232_primitive_2-12,1.203135943,0.064126182,0.42762201,0.01086766,0.065040551,-0.775513934,-0.710473382,-0.840554485,0
Sr3Ni_mp-1187128_primitive_111,1.026643261,0.055494463,0.251077636,0.018649648,0.058544383,-0.775565626,-0.717021242,-0.834110009,0
Hf2Ni_mp-861_primitive_2-12,1.059625205,0.031959423,0.283348143,0.013560329,0.034717247,-0.776277062,-0.741559815,-0.81099431,0
CrNi_mp-1226232_primitive_211,1.206644881,0.056101707,0.429970816,0.01208268,0.057388088,-0.776674065,-0.719285977,-0.834062153,0
CrNi_mp-1226232_primitive_100,1.205139685,0.045112699,0.428079666,0.00884619,0.045971847,-0.777060018,-0.731088171,-0.823031866,0
CrNi_mp-1226232_primitive_102,1.203571177,0.057776285,0.425497526,0.010247465,0.058678017,-0.778073651,-0.719395634,-0.836751667,0
CrNi2_mp-784631_primitive_221,1.209572756,0.038608548,0.430355105,0.013958425,0.041054325,-0.779217651,-0.738163327,-0.820271976,0
Ti3Ni_mp-1187671_primitive_211,1.064155278,0.059658656,0.283714096,0.019063188,0.062630347,-0.780441181,-0.717810834,-0.843071529,0
Ti3Ni_mp-1187671_primitive_210,1.060793948,0.024547953,0.28032378,0.012646334,0.027613978,-0.780470169,-0.752856191,-0.808084146,0
Ti3Ni_mp-1187671_primitive_101,1.064322105,0.034647449,0.282678398,0.015671583,0.038026889,-0.781643707,-0.743616818,-0.819670595,0
Ta5Ni_mp-1191664_primitive_22-1,1.056415373,0.047232558,0.274545497,0.016369483,0.049988744,-0.781869876,-0.731881133,-0.83185862,0
Zr8Ni21_mp-30260_primitive_01-1,1.133826065,0.051687024,0.351923285,0.008608694,0.052399027,-0.78190278,-0.729503753,-0.834301807,0
CuNi_mp-1184069_primitive_201,1.175731051,0.053438106,0.392746393,0.007094657,0.053907006,-0.782984658,-0.729077651,-0.836891664,0
Nb3Ni_mp-999394_primitive_101,1.037333313,0.05838625,0.254129553,0.021614067,0.06225851,-0.78320376,-0.72094525,-0.84546227,0
Hf3Ni_mp-1184570_primitive_210,1.06039685,0.035000678,0.277160566,0.018385131,0.03953556,-0.783236285,-0.743700725,-0.822771844,0
Sr3Ni_mp-1187128_primitive_211,1.039277419,0.042174316,0.25568461,0.020324844,0.046816367,-0.78359281,-0.736776443,-0.830409176,0
Fe3Ni_mp-1007862_primitive_2-11,1.038778669,0.057974097,0.254200511,0.019435623,0.061145232,-0.784578157,-0.723432925,-0.845723389,0
Cr3Ni_mp-1008275_primitive_221,1.203124356,0.031729592,0.418497819,0.011227074,0.033657306,-0.784626538,-0.750969232,-0.818283843,0
CrNi_mp-1226232_primitive_10-1,1.215491337,0.026323059,0.43084366,0.011858462,0.02887086,-0.784647676,-0.755776817,-0.813518536,0
Y4Ni_mp-1207883_primitive_2-1-1,1.029656306,0.083354647,0.244954512,0.028820392,0.088196441,-0.784701794,-0.696505353,-0.872898234,0
TiNi_mp-597_primitive_221,1.068125713,0.044629259,0.282922749,0.020906722,0.049283484,-0.785202964,-0.73591948,-0.834486448,0
Nb3Ni_mp-999394_primitive_211,1.029787245,0.062000901,0.243020754,0.025882744,0.067186518,-0.786766491,-0.719579973,-0.853953009,0
Ca4Ni_mp-1214129_primitive_2-1-1,1.056487215,0.041699095,0.269277349,0.010212612,0.04293148,-0.787209865,-0.744278386,-0.830141345,0
Zr6Ni23_mp-1194271_primitive_2-1-1,1.132216442,0.04527898,0.344517222,0.00848888,0.046067853,-0.78769922,-0.741631367,-0.833767073,0
Ni3Sn2_mp-669720_primitive_210,1.145502707,0.110801127,0.357796119,0.016682812,0.112050016,-0.787706588,-0.675656573,-0.899756604,2.33147E-15
Ta5Ni_mp-1191664_primitive_211,1.054435539,0.044735944,0.266470295,0.021587324,0.049672097,-0.787965244,-0.738293147,-0.837637342,0
Ni19Ge12_mp-30082_primitive_111,1.262359369,0.089787205,0.473846009,0.015146333,0.091055771,-0.788513359,-0.697457588,-0.879569131,0
CrNi_mp-1226232_primitive_10-2,1.217473876,0.042882752,0.428307177,0.012151159,0.044571079,-0.789166699,-0.74459562,-0.833737779,0
CrNi_mp-1226232_primitive_212,1.21770063,0.035531168,0.428211887,0.011833829,0.037450012,-0.789488743,-0.752038731,-0.826938755,0
TiNi_mp-597_primitive_001,1.067681947,0.046690498,0.277879173,0.018814794,0.050338843,-0.789802775,-0.739463932,-0.840141617,0
Ni4Sn3_mp-1221030_primitive_012,1.161842218,0.11427515,0.371066761,0.012718065,0.11498069,-0.790775457,-0.675794767,-0.905756147,9.32587E-15
Ni7Ge4_mp-1219818_primitive_201,1.282482082,0.058816992,0.490752158,0.018971222,0.061800856,-0.791729924,-0.729929068,-0.85353078,0
Ni19Ge12_mp-30082_primitive_221,1.277369106,0.09673103,0.484550157,0.01633813,0.098101104,-0.792818949,-0.694717844,-0.890920053,0
CdNi_mp-985556_primitive_21-2,1.315808886,0.069882437,0.521350516,0.020901605,0.072941292,-0.79445837,-0.721517078,-0.867399662,0
Hf3Ni_mp-1184570_primitive_111,1.063491127,0.052358991,0.267866704,0.019604645,0.055908909,-0.795624423,-0.739715515,-0.851533332,0
Fe2Ni_mp-1077745_primitive_111,1.044271907,0.044454285,0.247719454,0.017990573,0.047956691,-0.796552453,-0.748595763,-0.844509144,0
TiNi_mp-2716_primitive_001,1.077140111,0.037980015,0.280436778,0.010909975,0.039515934,-0.796703333,-0.757187398,-0.836219267,0
Nb3Ni_mp-999437_primitive_210,1.029045957,0.050096123,0.231944042,0.021190007,0.054393363,-0.797101915,-0.742708552,-0.851495278,0
In3Ni_mp-1184929_primitive_100,1.043564504,0.054701213,0.246403357,0.028912925,0.061872287,-0.797161148,-0.735288861,-0.859033435,0
Ni3Sb_mp-672371_primitive_011,0.886957875,0.107906248,0.089205386,0.067389241,0.12722055,-0.797752488,-0.670531939,-0.924973038,1.49647E-12
Ni19Ge12_mp-30082_primitive_001,1.267247099,0.070950182,0.469203939,0.017608962,0.073102694,-0.79804316,-0.724940466,-0.871145854,0
CuNi_mp-1184069_primitive_221,1.192619336,0.040807972,0.394526751,0.005670981,0.041200129,-0.798092584,-0.756892455,-0.839292713,0
Ta5Ni_mp-1191664_primitive_110,1.075007832,0.049910867,0.275930839,0.02213119,0.054597475,-0.799076993,-0.744479518,-0.853674468,0
Hf3Ni_mp-1184570_primitive_100,1.071192989,0.050461755,0.271553928,0.017472511,0.053401099,-0.799639061,-0.746237962,-0.85304016,0
Hf3Ni_mp-1184747_primitive_201,1.072242558,0.058803027,0.269358004,0.018708406,0.061707378,-0.802884554,-0.741177176,-0.864591932,0
Hf3Ni_mp-1184570_primitive_221,1.076668057,0.044352694,0.272342195,0.019249092,0.048349654,-0.804325862,-0.755976209,-0.852675516,0
Zr8Ni21_mp-30260_primitive_111,1.152346343,0.058872751,0.347449517,0.012762081,0.060240116,-0.804896826,-0.74465671,-0.865136941,0
Zr2Ni7_mp-1188069_primitive_2-12,1.150579464,0.043721052,0.345405358,0.010936833,0.045068223,-0.805174106,-0.760105883,-0.850242329,0
Ti3Ni_mp-1187671_primitive_212,1.082250509,0.039503068,0.276873478,0.014824917,0.042193253,-0.80537703,-0.763183778,-0.847570283,0
Nb3Ni_mp-999394_primitive_212,1.048155335,0.0605164,0.242764153,0.030870477,0.067935418,-0.805391181,-0.737455763,-0.873326599,0
Zr6Ni23_mp-1194271_primitive_22-1,1.148383749,0.044953802,0.342338341,0.014641286,0.047278024,-0.806045407,-0.758767383,-0.853323431,0
Nb5Ni_mp-669699_primitive_2-1-1,1.051139179,0.058294267,0.244590991,0.023697214,0.062926779,-0.806548188,-0.743621409,-0.869474967,0
V3Ni_mp-7226_primitive_211,1.031228527,0.056071992,0.224633561,0.023621663,0.060844485,-0.806594966,-0.745750482,-0.867439451,0
ZrNi3_mp-485_primitive_212,1.149238139,0.037721416,0.340734789,0.007080021,0.038380098,-0.808503351,-0.770123253,-0.846883448,0
Hf3Ni_mp-1184747_primitive_100,1.072496471,0.058226128,0.263547891,0.015606689,0.060281429,-0.80894858,-0.748667151,-0.86923001,0
Ti3Ni_mp-981209_primitive_211,1.082457867,0.040713279,0.273180766,0.019766222,0.045257868,-0.809277101,-0.764019233,-0.854534969,0
Hf3Ni_mp-1184570_primitive_110,1.077480811,0.035542506,0.268011215,0.020804362,0.041183628,-0.809469596,-0.768285969,-0.850653224,0
CrNi_mp-1226232_primitive_20-1,1.236261183,0.031883546,0.426441905,0.008523802,0.033003268,-0.809819278,-0.77681601,-0.842822547,0
Zr2Ni7_mp-1188069_primitive_2-1-2,1.159087867,0.052188562,0.349192889,0.011087808,0.053353402,-0.809894978,-0.756541575,-0.86324838,0
Zr8Ni21_mp-30260_primitive_1-11,1.155218011,0.051996249,0.34464034,0.009051115,0.052778145,-0.810577671,-0.757799526,-0.863355816,0
CuNi_mp-1225695_primitive_212,1.204574788,0.050345539,0.393899252,0.010100369,0.051348717,-0.810675536,-0.759326819,-0.862024253,0
Ga21Ni5_mp-1225030_primitive_12-1,1.12170234,0.079420621,0.309974067,0.015685409,0.080954723,-0.811728273,-0.73077355,-0.892682996,0
Zr8Ni21_mp-30260_primitive_011,1.160132557,0.054759942,0.347920074,0.010699497,0.055795434,-0.812212484,-0.756417049,-0.868007918,0
CuNi_mp-1225695_primitive_221,1.210614485,0.055848456,0.39574891,0.005129342,0.056083511,-0.814865574,-0.758782063,-0.870949085,0
CuNi_mp-1225695_primitive_210,1.205282283,0.048315875,0.390096797,0.007090452,0.048833373,-0.815185486,-0.766352113,-0.864018859,0
Zr6Ni23_mp-1194271_primitive_21-1,1.158652937,0.048147987,0.343111646,0.01065998,0.049313931,-0.815541291,-0.76622736,-0.864855223,0
Nb3Ni_mp-999394_primitive_210,1.052179581,0.055415557,0.235808417,0.023514197,0.060198019,-0.816371164,-0.756173145,-0.876569183,0
Hf3Ni_mp-1184747_primitive_211,1.082542515,0.038686438,0.265945862,0.012664837,0.040706738,-0.816596653,-0.775889914,-0.857303391,0
Nb3Ni_mp-999437_primitive_110,1.037255403,0.051125995,0.220223474,0.01566951,0.053473366,-0.81703193,-0.763558563,-0.870505296,0
Ni5Ge3_mp-1428_primitive_110,1.245018595,0.130000559,0.427721412,0.02175151,0.131807714,-0.817297183,-0.685489469,-0.949104897,2.92022E-12
Nb3Ni_mp-999437_primitive_221,1.048781684,0.060180568,0.230724137,0.022665151,0.064307152,-0.818057548,-0.753750396,-0.882364699,0
Hf3Ni_mp-1184747_primitive_102,1.086723378,0.057033901,0.268213321,0.019836285,0.060384966,-0.818510057,-0.758125091,-0.878895023,0
Nb3Ni_mp-999394_primitive_102,1.062316838,0.047592857,0.242926254,0.017214833,0.050610577,-0.819390584,-0.768780007,-0.870001161,0
Y4Ni_mp-1207883_primitive_20-1,1.060585871,0.043471416,0.239754411,0.01834147,0.047182343,-0.820831461,-0.773649117,-0.868013804,0
Hf3Ni_mp-1184747_primitive_110,1.090555495,0.030320004,0.2696879,0.018676242,0.035610457,-0.820867595,-0.785257138,-0.856478052,0
Ni5Ge3_mp-1428_primitive_210,1.314307427,0.062958803,0.492916656,0.019956094,0.066045867,-0.821390772,-0.755344905,-0.887436639,0
Hf3Ni_mp-1184747_primitive_221,1.085570973,0.049551632,0.263976532,0.01897887,0.053061867,-0.821594441,-0.768532574,-0.874656308,0
CoNi3_mp-1183751_primitive_100,1.189188308,0.091766865,0.366897337,0.013155826,0.092705088,-0.82229097,-0.729585883,-0.914996058,0
Nb3Ni_mp-999394_primitive_2-12,1.058956954,0.0771531,0.23514109,0.029409898,0.082568414,-0.823815864,-0.74124745,-0.906384277,0
Ni3Sn2_mp-669720_primitive_221,1.178213114,0.090457545,0.354084431,0.013410935,0.091446272,-0.824128683,-0.732682411,-0.915574955,0
Ni2Ge_mp-1594_primitive_211,1.331334174,0.052486659,0.506418087,0.013441037,0.054180355,-0.824916087,-0.770735732,-0.879096442,0
CuNi3_mp-1225694_primitive_101,1.203713095,0.034372747,0.378612031,0.006935012,0.035065369,-0.825101064,-0.790035695,-0.860166433,0
Y4Ni_mp-1207883_primitive_110,1.061726552,0.076937007,0.235481724,0.028798396,0.082150172,-0.826244828,-0.744094656,-0.908395,0
Nb3Ni_mp-999394_primitive_1-11,1.038854957,0.059471177,0.211656575,0.032317946,0.067685084,-0.827198382,-0.759513298,-0.894883466,0
Y4Ni_mp-1207883_primitive_22-1,1.066640911,0.064345357,0.239088044,0.026752743,0.069685251,-0.827552866,-0.757867615,-0.897238117,0
Ca4Ni_mp-1214129_primitive_221,1.102248114,0.039056098,0.274662387,0.017821648,0.042930059,-0.827585728,-0.784655669,-0.870515787,0
Nb3Ni_mp-999394_primitive_221,1.065266278,0.071814171,0.236038796,0.020862052,0.074783022,-0.829227483,-0.754444461,-0.904010504,0
CuNi3_mp-1184054_primitive_100,1.21647836,0.047526746,0.38427349,0.012369821,0.049110122,-0.832204869,-0.783094748,-0.881314991,0
Hf3Ni_mp-1184747_primitive_101,1.096468329,0.040054731,0.261936477,0.02127765,0.045355484,-0.834531853,-0.789176369,-0.879887336,0
Nb3Ni_mp-999394_primitive_22-1,1.070722288,0.060640952,0.235955399,0.018205483,0.063314806,-0.834766889,-0.771452084,-0.898081695,0
In7Ni3_mp-1212307_primitive_11-1,1.07510204,0.067384894,0.240188545,0.026978174,0.072584749,-0.834913495,-0.762328746,-0.907498244,0
Ni5Ge2_mp-1200317_primitive_001,1.328880972,0.100008905,0.493714918,0.018623327,0.101728115,-0.835166053,-0.733437938,-0.936894169,0
Zr8Ni21_mp-30260_primitive_1-20,1.181058985,0.053171616,0.345113581,0.009014492,0.053930343,-0.835945404,-0.782015061,-0.889875746,0
Zr2Ni7_mp-2717_primitive_100,1.184999782,0.055003063,0.348925877,0.011515692,0.056195623,-0.836073905,-0.779878282,-0.892269529,0
Ni4Ge_mp-1220076_primitive_210,1.33060658,0.081403251,0.493434064,0.019476394,0.083700772,-0.837172516,-0.753471744,-0.920873287,0
Nb3Ni_mp-999394_primitive_2-21,1.0648224,0.074150592,0.227311985,0.031151084,0.080428231,-0.837510414,-0.757082183,-0.917938646,0
Zr2Ni7_mp-2717_primitive_10-2,1.181857377,0.068339828,0.344159319,0.010178137,0.069093607,-0.837698059,-0.768604451,-0.906791666,0
Y4Ni_mp-1207883_primitive_21-2,1.076275575,0.066802276,0.237359756,0.022165674,0.070383672,-0.838915819,-0.768532147,-0.909299491,0
Ni2Ge_mp-1594_primitive_102,1.340766436,0.059880166,0.500438665,0.015212494,0.061782314,-0.840327771,-0.778545457,-0.902110085,0
Ta5Ni_mp-1191664_primitive_20-1,1.10083141,0.068363768,0.259400649,0.017629989,0.070600434,-0.841430761,-0.770830327,-0.912031195,0
Ni4Ge_mp-1220076_primitive_110,1.317657077,0.066790471,0.476078302,0.024343434,0.071088464,-0.841578776,-0.770490312,-0.91266724,0
Ga7Ni3_mp-16852_primitive_210,1.157593811,0.062599192,0.315441501,0.014454353,0.0642463,-0.842152309,-0.777906009,-0.90639861,0
Hf3Ni_mp-1184747_primitive_111,1.101451331,0.035437316,0.259144653,0.018516312,0.039983211,-0.842306678,-0.802323467,-0.882289889,0
Nb3Ni_mp-999394_primitive_112,1.073946989,0.068499298,0.231565624,0.029468161,0.074568937,-0.842381364,-0.767812427,-0.916950301,0
Nb3Ni_mp-999396_primitive_110,1.061773959,0.06355315,0.21865814,0.028267109,0.069555966,-0.843115819,-0.773559853,-0.912671784,0
Zr8Ni21_mp-30260_primitive_12-1,1.188906169,0.051944891,0.344935967,0.011739925,0.053255023,-0.843970202,-0.790715179,-0.897225225,0
Ni4Sn3_mp-1221030_primitive_211,1.203133607,0.105376669,0.358317922,0.013299226,0.106212578,-0.844815685,-0.738603107,-0.951028263,0
Y4Ni_mp-1207883_primitive_21-1,1.079635006,0.056743232,0.234520713,0.023928879,0.061582348,-0.845114293,-0.783531945,-0.906696641,0
In7Ni3_mp-1212307_primitive_221,1.084125197,0.064166692,0.238626781,0.025236053,0.068950872,-0.845498416,-0.776547543,-0.914449288,0
Ni4Sn3_mp-1221030_primitive_110,1.233419073,0.098341332,0.38716161,0.016711478,0.099751145,-0.846257463,-0.746506318,-0.946008609,0
Ni3Sn2_mp-669720_primitive_121,1.20305475,0.108938489,0.35560272,0.013031856,0.109715194,-0.84745203,-0.737736836,-0.957167223,0
Zr2Ni7_mp-2717_primitive_212,1.191500908,0.042048272,0.341589957,0.008663557,0.042931508,-0.849910951,-0.806979442,-0.892842459,0
Ni4Ge_mp-1220076_primitive_100,1.34101038,0.085924583,0.491046815,0.01587202,0.08737823,-0.849963565,-0.762585336,-0.937341795,0
Ga5Ni_mp-1095578_primitive_1-10,1.155918697,0.085112315,0.305746929,0.012979336,0.08609628,-0.850171767,-0.764075487,-0.936268047,0
Hf3Ni_mp-1184747_primitive_2-12,1.10331462,0.028473796,0.252868822,0.014139254,0.031791124,-0.850445798,-0.818654674,-0.882236922,0
Zr2Ni7_mp-1188069_primitive_10-2,1.196611285,0.050597499,0.345610629,0.010778752,0.051732856,-0.851000656,-0.799267801,-0.902733512,0
Nb3Ni_mp-999394_primitive_201,1.078265059,0.065129856,0.227214355,0.018445382,0.067691434,-0.851050704,-0.78335927,-0.918742138,0
CdNi_mp-985556_primitive_20-1,1.3676534,0.067577794,0.516320589,0.014970438,0.069216127,-0.851332811,-0.782116683,-0.920548938,0
Ni4Ge_mp-1220076_primitive_111,1.326845092,0.093887512,0.473569764,0.017476028,0.095500139,-0.853275327,-0.757775188,-0.948775466,0
Hf3Ni_mp-1184747_primitive_001,1.10585317,0.035956051,0.252150693,0.018542343,0.040455606,-0.853702477,-0.813246871,-0.894158084,0
Ni4Ge_mp-1220076_primitive_201,1.34731223,0.075422221,0.493422149,0.015957363,0.077091821,-0.853890081,-0.77679826,-0.930981901,0
Ni2Ge_mp-17383_primitive_121,1.339594048,0.058335967,0.485398544,0.01963049,0.061550314,-0.854195504,-0.79264519,-0.915745818,0
Hf3Ni_mp-1184747_primitive_212,1.109152332,0.061664831,0.252424982,0.025264196,0.06663956,-0.85672735,-0.79008779,-0.92336691,0
CoNi3_mp-1183785_primitive_102,1.214495695,0.074366875,0.357357952,0.009129562,0.074925169,-0.857137743,-0.782212574,-0.932062912,0
Ni7Ge4_mp-1219818_primitive_212,1.365234482,0.074271168,0.507356033,0.013361433,0.075463463,-0.85787845,-0.782414987,-0.933341913,0
Nb3Ni_mp-999394_primitive_111,1.079019073,0.057852892,0.220738073,0.021458034,0.061704168,-0.858281,-0.796576832,-0.919985168,0
Ni2Ge_mp-17383_primitive_110,1.36747582,0.086033758,0.509092551,0.01933875,0.088180467,-0.858383268,-0.770202801,-0.946563735,0
Ga21Ni5_mp-1225030_primitive_011,1.164742339,0.055897493,0.306170365,0.016134041,0.058179352,-0.858571973,-0.800392622,-0.916751325,0
Zr2Ni_mp-328_primitive_2-21,1.140404996,0.078182026,0.281279423,0.023668261,0.081686081,-0.859125573,-0.777439493,-0.940811654,0
Ni2Ge_mp-1594_primitive_100,1.372566706,0.079097427,0.513259776,0.021190878,0.08188685,-0.85930693,-0.77742008,-0.94119378,0
Nb3Ni_mp-999394_primitive_1-10,1.082645342,0.072438345,0.222337206,0.032892116,0.079556302,-0.860308136,-0.780751834,-0.939864438,0
Hf3Ni_mp-1184570_primitive_211,1.114454103,0.044557556,0.253970646,0.019504585,0.048639538,-0.860483456,-0.811843919,-0.909122994,0
Ni2Ge_mp-17383_primitive_011,1.36699816,0.076228399,0.506415699,0.019244638,0.07862013,-0.86058246,-0.78196233,-0.939202591,0
Zr2Ni7_mp-1188069_primitive_1-12,1.206459057,0.037160572,0.345706463,0.011112744,0.038786611,-0.860752594,-0.821965983,-0.899539206,0
Ni4Ge_mp-1220076_primitive_2-12,1.357705283,0.050867081,0.495892058,0.011308627,0.052108972,-0.861813225,-0.809704253,-0.913922197,0
Zr2Ni7_mp-2717_primitive_1-1-1,1.210679817,0.044601916,0.347641033,0.014637021,0.046942234,-0.863038784,-0.81609655,-0.909981018,0
Ni3Ge_mp-21008_primitive_221,1.379450494,0.083263396,0.512672815,0.022123839,0.086152524,-0.866777679,-0.780625155,-0.952930204,0
Nb3Ni_mp-999437_primitive_111,1.073396817,0.06263467,0.206383845,0.024542743,0.067271451,-0.867012972,-0.799741521,-0.934284422,0
Hf3Ni_mp-1184747_primitive_210,1.105282933,0.059037357,0.237698868,0.021813312,0.062938303,-0.867584065,-0.804645761,-0.930522368,0
Ni3Ge_mp-21008_primitive_210,1.381051797,0.085844677,0.513012387,0.018323375,0.08777844,-0.86803941,-0.78026097,-0.95581785,0
Ni3Sn2_mp-669720_primitive_112,1.201658481,0.109448215,0.333474329,0.01324725,0.110247002,-0.868184152,-0.75793715,-0.978431154,0
Zr8Ni21_mp-30260_primitive_110,1.208226365,0.049542201,0.339177096,0.008709685,0.050301971,-0.869049269,-0.818747298,-0.91935124,0
