cif_id,Binding_energy,Energy_barrier,prime_struct
TiNi_mp-2716_primitive_102,0,0,TiNi_mp-2716_primitive_102
TiNi_mp-2716_primitive_001,0,0,TiNi_mp-2716_primitive_001
TiNi_mp-571_primitive_111,0,0,TiNi_mp-571_primitive_111
TiNi_mp-571_primitive_221,0,0,TiNi_mp-571_primitive_221
TiNi_mp-571_primitive_110,0,0,TiNi_mp-571_primitive_110
TiNi_mp-571_primitive_211,0,0,TiNi_mp-571_primitive_211
TiNi_mp-571_primitive_210,0,0,TiNi_mp-571_primitive_210
TiNi_mp-571_primitive_100,0,0,TiNi_mp-571_primitive_100
TiNi_mp-597_primitive_111,0,0,TiNi_mp-597_primitive_111
TiNi_mp-597_primitive_221,0,0,TiNi_mp-597_primitive_221
TiNi_mp-597_primitive_110,0,0,TiNi_mp-597_primitive_110
TiNi_mp-597_primitive_212,0,0,TiNi_mp-597_primitive_212
TiNi_mp-597_primitive_211,0,0,TiNi_mp-597_primitive_211
TiNi_mp-597_primitive_210,0,0,TiNi_mp-597_primitive_210
TiNi_mp-597_primitive_101,0,0,TiNi_mp-597_primitive_101
TiNi_mp-597_primitive_201,0,0,TiNi_mp-597_primitive_201
TiNi_mp-597_primitive_100,0,0,TiNi_mp-597_primitive_100
TiNi_mp-597_primitive_2-12,0,0,TiNi_mp-597_primitive_2-12
TiNi_mp-597_primitive_102,0,0,TiNi_mp-597_primitive_102
TiNi_mp-597_primitive_001,0,0,TiNi_mp-597_primitive_001
TiNi_mp-603347_primitive_111,0,0,TiNi_mp-603347_primitive_111
TiNi_mp-603347_primitive_221,0,0,TiNi_mp-603347_primitive_221
TiNi_mp-603347_primitive_110,0,0,TiNi_mp-603347_primitive_110
TiNi_mp-603347_primitive_212,0,0,TiNi_mp-603347_primitive_212
TiNi_mp-603347_primitive_211,0,0,TiNi_mp-603347_primitive_211
TiNi_mp-603347_primitive_210,0,0,TiNi_mp-603347_primitive_210
TiNi_mp-603347_primitive_101,0,0,TiNi_mp-603347_primitive_101
TiNi_mp-603347_primitive_201,0,0,TiNi_mp-603347_primitive_201
TiNi_mp-603347_primitive_100,0,0,TiNi_mp-603347_primitive_100
TiNi_mp-603347_primitive_122,0,0,TiNi_mp-603347_primitive_122
TiNi_mp-603347_primitive_121,0,0,TiNi_mp-603347_primitive_121
TiNi_mp-603347_primitive_120,0,0,TiNi_mp-603347_primitive_120
TiNi_mp-603347_primitive_112,0,0,TiNi_mp-603347_primitive_112
TiNi_mp-603347_primitive_102,0,0,TiNi_mp-603347_primitive_102
TiNi_mp-603347_primitive_011,0,0,TiNi_mp-603347_primitive_011
TiNi_mp-603347_primitive_021,0,0,TiNi_mp-603347_primitive_021
TiNi_mp-603347_primitive_010,0,0,TiNi_mp-603347_primitive_010
TiNi_mp-603347_primitive_012,0,0,TiNi_mp-603347_primitive_012
TiNi_mp-603347_primitive_001,0,0,TiNi_mp-603347_primitive_001
TiNi_mp-640189_primitive_111,0,0,TiNi_mp-640189_primitive_111
TiNi_mp-640189_primitive_221,0,0,TiNi_mp-640189_primitive_221
TiNi_mp-640189_primitive_110,0,0,TiNi_mp-640189_primitive_110
TiNi_mp-640189_primitive_212,0,0,TiNi_mp-640189_primitive_212
TiNi_mp-640189_primitive_211,0,0,TiNi_mp-640189_primitive_211
TiNi_mp-640189_primitive_210,0,0,TiNi_mp-640189_primitive_210
TiNi_mp-640189_primitive_101,0,0,TiNi_mp-640189_primitive_101
TiNi_mp-640189_primitive_201,0,0,TiNi_mp-640189_primitive_201
TiNi_mp-640189_primitive_100,0,0,TiNi_mp-640189_primitive_100
TiNi_mp-640189_primitive_2-12,0,0,TiNi_mp-640189_primitive_2-12
TiNi_mp-640189_primitive_2-11,0,0,TiNi_mp-640189_primitive_2-11
TiNi_mp-640189_primitive_2-10,0,0,TiNi_mp-640189_primitive_2-10
TiNi_mp-640189_primitive_1-11,0,0,TiNi_mp-640189_primitive_1-11
TiNi_mp-640189_primitive_2-21,0,0,TiNi_mp-640189_primitive_2-21
TiNi_mp-640189_primitive_1-10,0,0,TiNi_mp-640189_primitive_1-10
TiNi_mp-640189_primitive_122,0,0,TiNi_mp-640189_primitive_122
TiNi_mp-640189_primitive_121,0,0,TiNi_mp-640189_primitive_121
TiNi_mp-640189_primitive_120,0,0,TiNi_mp-640189_primitive_120
TiNi_mp-640189_primitive_112,0,0,TiNi_mp-640189_primitive_112
TiNi_mp-640189_primitive_102,0,0,TiNi_mp-640189_primitive_102
TiNi_mp-640189_primitive_1-12,0,0,TiNi_mp-640189_primitive_1-12
TiNi_mp-640189_primitive_1-22,0,0,TiNi_mp-640189_primitive_1-22
TiNi_mp-640189_primitive_1-21,0,0,TiNi_mp-640189_primitive_1-21
TiNi_mp-640189_primitive_1-20,0,0,TiNi_mp-640189_primitive_1-20
TiNi_mp-640189_primitive_011,0,0,TiNi_mp-640189_primitive_011
TiNi_mp-640189_primitive_021,0,0,TiNi_mp-640189_primitive_021
TiNi_mp-640189_primitive_010,0,0,TiNi_mp-640189_primitive_010
TiNi_mp-640189_primitive_012,0,0,TiNi_mp-640189_primitive_012
TiNi_mp-640189_primitive_001,0,0,TiNi_mp-640189_primitive_001
TiNi_mp-998945_primitive_111,0,0,TiNi_mp-998945_primitive_111
TiNi_mp-998945_primitive_221,0,0,TiNi_mp-998945_primitive_221
TiNi_mp-998945_primitive_110,0,0,TiNi_mp-998945_primitive_110
TiNi_mp-998945_primitive_212,0,0,TiNi_mp-998945_primitive_212
TiNi_mp-998945_primitive_211,0,0,TiNi_mp-998945_primitive_211
TiNi_mp-998945_primitive_210,0,0,TiNi_mp-998945_primitive_210
TiNi_mp-998945_primitive_101,0,0,TiNi_mp-998945_primitive_101
TiNi_mp-998945_primitive_201,0,0,TiNi_mp-998945_primitive_201
TiNi_mp-998945_primitive_100,0,0,TiNi_mp-998945_primitive_100
TiNi_mp-998945_primitive_112,0,0,TiNi_mp-998945_primitive_112
TiNi_mp-998945_primitive_102,0,0,TiNi_mp-998945_primitive_102
TiNi_mp-998945_primitive_001,0,0,TiNi_mp-998945_primitive_001
TlNi_mp-11524_primitive_111,0,0,TlNi_mp-11524_primitive_111
TlNi_mp-11524_primitive_221,0,0,TlNi_mp-11524_primitive_221
TlNi_mp-11524_primitive_110,0,0,TlNi_mp-11524_primitive_110
TlNi_mp-11524_primitive_212,0,0,TlNi_mp-11524_primitive_212
TlNi_mp-11524_primitive_211,0,0,TlNi_mp-11524_primitive_211
TlNi_mp-11524_primitive_210,0,0,TlNi_mp-11524_primitive_210
TlNi_mp-11524_primitive_101,0,0,TlNi_mp-11524_primitive_101
TlNi_mp-11524_primitive_201,0,0,TlNi_mp-11524_primitive_201
TlNi_mp-11524_primitive_100,0,0,TlNi_mp-11524_primitive_100
TlNi_mp-11524_primitive_2-12,0,0,TlNi_mp-11524_primitive_2-12
TlNi_mp-11524_primitive_102,0,0,TlNi_mp-11524_primitive_102
TlNi_mp-11524_primitive_001,0,0,TlNi_mp-11524_primitive_001
V3Ni2_mp-1216708_primitive_111,0,0,V3Ni2_mp-1216708_primitive_111
V3Ni2_mp-1216708_primitive_221,0,0,V3Ni2_mp-1216708_primitive_221
V3Ni2_mp-1216708_primitive_110,0,0,V3Ni2_mp-1216708_primitive_110
V3Ni2_mp-1216708_primitive_212,0,0,V3Ni2_mp-1216708_primitive_212
V3Ni2_mp-1216708_primitive_211,0,0,V3Ni2_mp-1216708_primitive_211
V3Ni2_mp-1216708_primitive_210,0,0,V3Ni2_mp-1216708_primitive_210
V3Ni2_mp-1216708_primitive_101,0,0,V3Ni2_mp-1216708_primitive_101
V3Ni2_mp-1216708_primitive_201,0,0,V3Ni2_mp-1216708_primitive_201
V3Ni2_mp-1216708_primitive_100,0,0,V3Ni2_mp-1216708_primitive_100
V3Ni2_mp-1216708_primitive_122,0,0,V3Ni2_mp-1216708_primitive_122
V3Ni2_mp-1216708_primitive_121,0,0,V3Ni2_mp-1216708_primitive_121
V3Ni2_mp-1216708_primitive_120,0,0,V3Ni2_mp-1216708_primitive_120
V3Ni2_mp-1216708_primitive_112,0,0,V3Ni2_mp-1216708_primitive_112
V3Ni2_mp-1216708_primitive_102,0,0,V3Ni2_mp-1216708_primitive_102
V3Ni2_mp-1216708_primitive_011,0,0,V3Ni2_mp-1216708_primitive_011
V3Ni2_mp-1216708_primitive_021,0,0,V3Ni2_mp-1216708_primitive_021
V3Ni2_mp-1216708_primitive_010,0,0,V3Ni2_mp-1216708_primitive_010
V3Ni2_mp-1216708_primitive_012,0,0,V3Ni2_mp-1216708_primitive_012
V3Ni2_mp-1216708_primitive_001,0,0,V3Ni2_mp-1216708_primitive_001
V3Ni_mp-7226_primitive_111,0,0,V3Ni_mp-7226_primitive_111
V3Ni_mp-7226_primitive_221,0,0,V3Ni_mp-7226_primitive_221
V3Ni_mp-7226_primitive_110,0,0,V3Ni_mp-7226_primitive_110
V3Ni_mp-7226_primitive_211,0,0,V3Ni_mp-7226_primitive_211
V3Ni_mp-7226_primitive_210,0,0,V3Ni_mp-7226_primitive_210
V3Ni_mp-7226_primitive_100,0,0,V3Ni_mp-7226_primitive_100
VNi2_mp-11531_primitive_111,0,0,VNi2_mp-11531_primitive_111
VNi2_mp-11531_primitive_221,0,0,VNi2_mp-11531_primitive_221
VNi2_mp-11531_primitive_110,0,0,VNi2_mp-11531_primitive_110
VNi2_mp-11531_primitive_22-1,0,0,VNi2_mp-11531_primitive_22-1
VNi2_mp-11531_primitive_11-1,0,0,VNi2_mp-11531_primitive_11-1
VNi2_mp-11531_primitive_212,0,0,VNi2_mp-11531_primitive_212
VNi2_mp-11531_primitive_211,0,0,VNi2_mp-11531_primitive_211
VNi2_mp-11531_primitive_210,0,0,VNi2_mp-11531_primitive_210
VNi2_mp-11531_primitive_21-1,0,0,VNi2_mp-11531_primitive_21-1
VNi2_mp-11531_primitive_21-2,0,0,VNi2_mp-11531_primitive_21-2
VNi2_mp-11531_primitive_101,0,0,VNi2_mp-11531_primitive_101
VNi2_mp-11531_primitive_201,0,0,VNi2_mp-11531_primitive_201
VNi2_mp-11531_primitive_100,0,0,VNi2_mp-11531_primitive_100
VNi2_mp-11531_primitive_10-1,0,0,VNi2_mp-11531_primitive_10-1
VNi2_mp-11531_primitive_2-12,0,0,VNi2_mp-11531_primitive_2-12
VNi2_mp-11531_primitive_2-11,0,0,VNi2_mp-11531_primitive_2-11
VNi2_mp-11531_primitive_2-1-1,0,0,VNi2_mp-11531_primitive_2-1-1
VNi2_mp-11531_primitive_2-1-2,0,0,VNi2_mp-11531_primitive_2-1-2
VNi2_mp-11531_primitive_1-11,0,0,VNi2_mp-11531_primitive_1-11
VNi2_mp-11531_primitive_2-21,0,0,VNi2_mp-11531_primitive_2-21
VNi2_mp-11531_primitive_1-10,0,0,VNi2_mp-11531_primitive_1-10
VNi2_mp-11531_primitive_2-2-1,0,0,VNi2_mp-11531_primitive_2-2-1
VNi2_mp-11531_primitive_1-1-1,0,0,VNi2_mp-11531_primitive_1-1-1
VNi2_mp-11531_primitive_122,0,0,VNi2_mp-11531_primitive_122
VNi2_mp-11531_primitive_121,0,0,VNi2_mp-11531_primitive_121
VNi2_mp-11531_primitive_120,0,0,VNi2_mp-11531_primitive_120
VNi2_mp-11531_primitive_112,0,0,VNi2_mp-11531_primitive_112
VNi2_mp-11531_primitive_102,0,0,VNi2_mp-11531_primitive_102
VNi2_mp-11531_primitive_1-2-2,0,0,VNi2_mp-11531_primitive_1-2-2
VNi2_mp-11531_primitive_021,0,0,VNi2_mp-11531_primitive_021
VNi2_mp-11531_primitive_012,0,0,VNi2_mp-11531_primitive_012
VNi3_mp-1216314_primitive_111,0,0,VNi3_mp-1216314_primitive_111
VNi3_mp-1216314_primitive_221,0,0,VNi3_mp-1216314_primitive_221
VNi3_mp-1216314_primitive_110,0,0,VNi3_mp-1216314_primitive_110
VNi3_mp-1216314_primitive_212,0,0,VNi3_mp-1216314_primitive_212
VNi3_mp-1216314_primitive_211,0,0,VNi3_mp-1216314_primitive_211
VNi3_mp-1216314_primitive_210,0,0,VNi3_mp-1216314_primitive_210
VNi3_mp-1216314_primitive_101,0,0,VNi3_mp-1216314_primitive_101
VNi3_mp-1216314_primitive_201,0,0,VNi3_mp-1216314_primitive_201
VNi3_mp-1216314_primitive_100,0,0,VNi3_mp-1216314_primitive_100
VNi3_mp-1216314_primitive_112,0,0,VNi3_mp-1216314_primitive_112
VNi3_mp-1216314_primitive_102,0,0,VNi3_mp-1216314_primitive_102
VNi3_mp-1216314_primitive_001,0,0,VNi3_mp-1216314_primitive_001
VNi3_mp-1216317_primitive_111,0,0,VNi3_mp-1216317_primitive_111
VNi3_mp-1216317_primitive_221,0,0,VNi3_mp-1216317_primitive_221
VNi3_mp-1216317_primitive_110,0,0,VNi3_mp-1216317_primitive_110
VNi3_mp-1216317_primitive_212,0,0,VNi3_mp-1216317_primitive_212
VNi3_mp-1216317_primitive_211,0,0,VNi3_mp-1216317_primitive_211
VNi3_mp-1216317_primitive_210,0,0,VNi3_mp-1216317_primitive_210
VNi3_mp-1216317_primitive_21-1,0,0,VNi3_mp-1216317_primitive_21-1
VNi3_mp-1216317_primitive_21-2,0,0,VNi3_mp-1216317_primitive_21-2
VNi3_mp-1216317_primitive_101,0,0,VNi3_mp-1216317_primitive_101
VNi3_mp-1216317_primitive_201,0,0,VNi3_mp-1216317_primitive_201
VNi3_mp-1216317_primitive_100,0,0,VNi3_mp-1216317_primitive_100
VNi3_mp-1216317_primitive_20-1,0,0,VNi3_mp-1216317_primitive_20-1
VNi3_mp-1216317_primitive_10-1,0,0,VNi3_mp-1216317_primitive_10-1
VNi3_mp-1216317_primitive_2-12,0,0,VNi3_mp-1216317_primitive_2-12
VNi3_mp-1216317_primitive_102,0,0,VNi3_mp-1216317_primitive_102
VNi3_mp-1216317_primitive_10-2,0,0,VNi3_mp-1216317_primitive_10-2
VNi3_mp-1216317_primitive_001,0,0,VNi3_mp-1216317_primitive_001
VNi3_mp-171_primitive_111,0,0,VNi3_mp-171_primitive_111
VNi3_mp-171_primitive_221,0,0,VNi3_mp-171_primitive_221
VNi3_mp-171_primitive_110,0,0,VNi3_mp-171_primitive_110
VNi3_mp-171_primitive_22-1,0,0,VNi3_mp-171_primitive_22-1
VNi3_mp-171_primitive_11-1,0,0,VNi3_mp-171_primitive_11-1
VNi3_mp-171_primitive_212,0,0,VNi3_mp-171_primitive_212
VNi3_mp-171_primitive_211,0,0,VNi3_mp-171_primitive_211
VNi3_mp-171_primitive_210,0,0,VNi3_mp-171_primitive_210
VNi3_mp-171_primitive_21-1,0,0,VNi3_mp-171_primitive_21-1
VNi3_mp-171_primitive_101,0,0,VNi3_mp-171_primitive_101
VNi3_mp-171_primitive_201,0,0,VNi3_mp-171_primitive_201
VNi3_mp-171_primitive_100,0,0,VNi3_mp-171_primitive_100
VNi3_mp-171_primitive_2-12,0,0,VNi3_mp-171_primitive_2-12
VNi3_mp-171_primitive_2-11,0,0,VNi3_mp-171_primitive_2-11
VNi3_mp-171_primitive_1-11,0,0,VNi3_mp-171_primitive_1-11
VNi3_mp-171_primitive_2-21,0,0,VNi3_mp-171_primitive_2-21
VNi3_mp-171_primitive_1-10,0,0,VNi3_mp-171_primitive_1-10
VNi3_mp-171_primitive_112,0,0,VNi3_mp-171_primitive_112
VNi3_mp-171_primitive_102,0,0,VNi3_mp-171_primitive_102
VNi_mp-1216313_primitive_111,0,0,VNi_mp-1216313_primitive_111
VNi_mp-1216313_primitive_221,0,0,VNi_mp-1216313_primitive_221
VNi_mp-1216313_primitive_110,0,0,VNi_mp-1216313_primitive_110
VNi_mp-1216313_primitive_212,0,0,VNi_mp-1216313_primitive_212
VNi_mp-1216313_primitive_211,0,0,VNi_mp-1216313_primitive_211
VNi_mp-1216313_primitive_210,0,0,VNi_mp-1216313_primitive_210
VNi_mp-1216313_primitive_21-1,0,0,VNi_mp-1216313_primitive_21-1
VNi_mp-1216313_primitive_21-2,0,0,VNi_mp-1216313_primitive_21-2
VNi_mp-1216313_primitive_101,0,0,VNi_mp-1216313_primitive_101
VNi_mp-1216313_primitive_201,0,0,VNi_mp-1216313_primitive_201
VNi_mp-1216313_primitive_100,0,0,VNi_mp-1216313_primitive_100
VNi_mp-1216313_primitive_20-1,0,0,VNi_mp-1216313_primitive_20-1
VNi_mp-1216313_primitive_10-1,0,0,VNi_mp-1216313_primitive_10-1
VNi_mp-1216313_primitive_2-12,0,0,VNi_mp-1216313_primitive_2-12
VNi_mp-1216313_primitive_102,0,0,VNi_mp-1216313_primitive_102
VNi_mp-1216313_primitive_10-2,0,0,VNi_mp-1216313_primitive_10-2
VNi_mp-1216313_primitive_001,0,0,VNi_mp-1216313_primitive_001
Y15Ni32_mp-1200338_primitive_111,0,0,Y15Ni32_mp-1200338_primitive_111
Y15Ni32_mp-1200338_primitive_221,0,0,Y15Ni32_mp-1200338_primitive_221
Y15Ni32_mp-1200338_primitive_110,0,0,Y15Ni32_mp-1200338_primitive_110
Y15Ni32_mp-1200338_primitive_22-1,0,0,Y15Ni32_mp-1200338_primitive_22-1
Y15Ni32_mp-1200338_primitive_211,0,0,Y15Ni32_mp-1200338_primitive_211
Y15Ni32_mp-1200338_primitive_21-1,0,0,Y15Ni32_mp-1200338_primitive_21-1
Y15Ni32_mp-1200338_primitive_21-2,0,0,Y15Ni32_mp-1200338_primitive_21-2
Y15Ni32_mp-1200338_primitive_20-1,0,0,Y15Ni32_mp-1200338_primitive_20-1
Y15Ni32_mp-1200338_primitive_2-1-1,0,0,Y15Ni32_mp-1200338_primitive_2-1-1
Y2Ni17_mp-1196175_primitive_111,0,0,Y2Ni17_mp-1196175_primitive_111
Y2Ni17_mp-1196175_primitive_221,0,0,Y2Ni17_mp-1196175_primitive_221
Y2Ni17_mp-1196175_primitive_110,0,0,Y2Ni17_mp-1196175_primitive_110
Y2Ni17_mp-1196175_primitive_212,0,0,Y2Ni17_mp-1196175_primitive_212
Y2Ni17_mp-1196175_primitive_211,0,0,Y2Ni17_mp-1196175_primitive_211
Y2Ni17_mp-1196175_primitive_210,0,0,Y2Ni17_mp-1196175_primitive_210
Y2Ni17_mp-1196175_primitive_101,0,0,Y2Ni17_mp-1196175_primitive_101
Y2Ni17_mp-1196175_primitive_201,0,0,Y2Ni17_mp-1196175_primitive_201
Y2Ni17_mp-1196175_primitive_100,0,0,Y2Ni17_mp-1196175_primitive_100
Y2Ni17_mp-1196175_primitive_2-12,0,0,Y2Ni17_mp-1196175_primitive_2-12
Y2Ni17_mp-1196175_primitive_102,0,0,Y2Ni17_mp-1196175_primitive_102
Y2Ni17_mp-1196175_primitive_001,0,0,Y2Ni17_mp-1196175_primitive_001
Y2Ni7_mp-1201276_primitive_111,0,0,Y2Ni7_mp-1201276_primitive_111
Y2Ni7_mp-1201276_primitive_221,0,0,Y2Ni7_mp-1201276_primitive_221
Y2Ni7_mp-1201276_primitive_110,0,0,Y2Ni7_mp-1201276_primitive_110
Y2Ni7_mp-1201276_primitive_212,0,0,Y2Ni7_mp-1201276_primitive_212
Y2Ni7_mp-1201276_primitive_211,0,0,Y2Ni7_mp-1201276_primitive_211
Y2Ni7_mp-1201276_primitive_210,0,0,Y2Ni7_mp-1201276_primitive_210
Y2Ni7_mp-1201276_primitive_101,0,0,Y2Ni7_mp-1201276_primitive_101
Y2Ni7_mp-1201276_primitive_201,0,0,Y2Ni7_mp-1201276_primitive_201
Y2Ni7_mp-1201276_primitive_100,0,0,Y2Ni7_mp-1201276_primitive_100
Y2Ni7_mp-1201276_primitive_2-12,0,0,Y2Ni7_mp-1201276_primitive_2-12
Y2Ni7_mp-1201276_primitive_102,0,0,Y2Ni7_mp-1201276_primitive_102
Y2Ni7_mp-1201276_primitive_001,0,0,Y2Ni7_mp-1201276_primitive_001
Y2Ni7_mp-574339_primitive_111,0,0,Y2Ni7_mp-574339_primitive_111
Y2Ni7_mp-574339_primitive_221,0,0,Y2Ni7_mp-574339_primitive_221
Y2Ni7_mp-574339_primitive_110,0,0,Y2Ni7_mp-574339_primitive_110
Y2Ni7_mp-574339_primitive_212,0,0,Y2Ni7_mp-574339_primitive_212
Y2Ni7_mp-574339_primitive_211,0,0,Y2Ni7_mp-574339_primitive_211
Y2Ni7_mp-574339_primitive_210,0,0,Y2Ni7_mp-574339_primitive_210
Y2Ni7_mp-574339_primitive_21-1,0,0,Y2Ni7_mp-574339_primitive_21-1
Y2Ni7_mp-574339_primitive_21-2,0,0,Y2Ni7_mp-574339_primitive_21-2
Y2Ni7_mp-574339_primitive_101,0,0,Y2Ni7_mp-574339_primitive_101
Y2Ni7_mp-574339_primitive_201,0,0,Y2Ni7_mp-574339_primitive_201
Y2Ni7_mp-574339_primitive_100,0,0,Y2Ni7_mp-574339_primitive_100
Y2Ni7_mp-574339_primitive_20-1,0,0,Y2Ni7_mp-574339_primitive_20-1
Y2Ni7_mp-574339_primitive_10-1,0,0,Y2Ni7_mp-574339_primitive_10-1
Y2Ni7_mp-574339_primitive_2-12,0,0,Y2Ni7_mp-574339_primitive_2-12
Y2Ni7_mp-574339_primitive_102,0,0,Y2Ni7_mp-574339_primitive_102
Y2Ni7_mp-574339_primitive_10-2,0,0,Y2Ni7_mp-574339_primitive_10-2
Y2Ni7_mp-574339_primitive_001,0,0,Y2Ni7_mp-574339_primitive_001
Y3Ni2_mp-582134_primitive_111,0,0,Y3Ni2_mp-582134_primitive_111
Y3Ni2_mp-582134_primitive_221,0,0,Y3Ni2_mp-582134_primitive_221
Y3Ni2_mp-582134_primitive_110,0,0,Y3Ni2_mp-582134_primitive_110
Y3Ni2_mp-582134_primitive_212,0,0,Y3Ni2_mp-582134_primitive_212
Y3Ni2_mp-582134_primitive_211,0,0,Y3Ni2_mp-582134_primitive_211
Y3Ni2_mp-582134_primitive_210,0,0,Y3Ni2_mp-582134_primitive_210
Y3Ni2_mp-582134_primitive_101,0,0,Y3Ni2_mp-582134_primitive_101
Y3Ni2_mp-582134_primitive_201,0,0,Y3Ni2_mp-582134_primitive_201
Y3Ni2_mp-582134_primitive_100,0,0,Y3Ni2_mp-582134_primitive_100
Y3Ni2_mp-582134_primitive_112,0,0,Y3Ni2_mp-582134_primitive_112
Y3Ni2_mp-582134_primitive_102,0,0,Y3Ni2_mp-582134_primitive_102
Y3Ni2_mp-582134_primitive_001,0,0,Y3Ni2_mp-582134_primitive_001
Y3Ni_mp-1105633_primitive_111,0,0,Y3Ni_mp-1105633_primitive_111
Y3Ni_mp-1105633_primitive_221,0,0,Y3Ni_mp-1105633_primitive_221
Y3Ni_mp-1105633_primitive_110,0,0,Y3Ni_mp-1105633_primitive_110
Y3Ni_mp-1105633_primitive_212,0,0,Y3Ni_mp-1105633_primitive_212
Y3Ni_mp-1105633_primitive_211,0,0,Y3Ni_mp-1105633_primitive_211
Y3Ni_mp-1105633_primitive_210,0,0,Y3Ni_mp-1105633_primitive_210
Y3Ni_mp-1105633_primitive_101,0,0,Y3Ni_mp-1105633_primitive_101
Y3Ni_mp-1105633_primitive_201,0,0,Y3Ni_mp-1105633_primitive_201
Y3Ni_mp-1105633_primitive_100,0,0,Y3Ni_mp-1105633_primitive_100
Y3Ni_mp-1105633_primitive_122,0,0,Y3Ni_mp-1105633_primitive_122
Y3Ni_mp-1105633_primitive_121,0,0,Y3Ni_mp-1105633_primitive_121
Y3Ni_mp-1105633_primitive_120,0,0,Y3Ni_mp-1105633_primitive_120
Y3Ni_mp-1105633_primitive_112,0,0,Y3Ni_mp-1105633_primitive_112
Y3Ni_mp-1105633_primitive_102,0,0,Y3Ni_mp-1105633_primitive_102
Y3Ni_mp-1105633_primitive_011,0,0,Y3Ni_mp-1105633_primitive_011
Y3Ni_mp-1105633_primitive_021,0,0,Y3Ni_mp-1105633_primitive_021
Y3Ni_mp-1105633_primitive_010,0,0,Y3Ni_mp-1105633_primitive_010
Y3Ni_mp-1105633_primitive_012,0,0,Y3Ni_mp-1105633_primitive_012
Y3Ni_mp-1105633_primitive_001,0,0,Y3Ni_mp-1105633_primitive_001
Y4Ni_mp-1207883_primitive_111,0,0,Y4Ni_mp-1207883_primitive_111
Y4Ni_mp-1207883_primitive_221,0,0,Y4Ni_mp-1207883_primitive_221
Y4Ni_mp-1207883_primitive_110,0,0,Y4Ni_mp-1207883_primitive_110
Y4Ni_mp-1207883_primitive_22-1,0,0,Y4Ni_mp-1207883_primitive_22-1
Y4Ni_mp-1207883_primitive_211,0,0,Y4Ni_mp-1207883_primitive_211
Y4Ni_mp-1207883_primitive_21-1,0,0,Y4Ni_mp-1207883_primitive_21-1
Y4Ni_mp-1207883_primitive_21-2,0,0,Y4Ni_mp-1207883_primitive_21-2
Y4Ni_mp-1207883_primitive_20-1,0,0,Y4Ni_mp-1207883_primitive_20-1
Y4Ni_mp-1207883_primitive_2-1-1,0,0,Y4Ni_mp-1207883_primitive_2-1-1
YNi2_mp-1019_primitive_111,0,0,YNi2_mp-1019_primitive_111
YNi2_mp-1019_primitive_221,0,0,YNi2_mp-1019_primitive_221
YNi2_mp-1019_primitive_110,0,0,YNi2_mp-1019_primitive_110
YNi2_mp-1019_primitive_22-1,0,0,YNi2_mp-1019_primitive_22-1
YNi2_mp-1019_primitive_211,0,0,YNi2_mp-1019_primitive_211
YNi2_mp-1019_primitive_21-1,0,0,YNi2_mp-1019_primitive_21-1
YNi2_mp-1019_primitive_21-2,0,0,YNi2_mp-1019_primitive_21-2
YNi2_mp-1019_primitive_20-1,0,0,YNi2_mp-1019_primitive_20-1
YNi2_mp-1019_primitive_2-1-1,0,0,YNi2_mp-1019_primitive_2-1-1
YNi3_mp-569196_primitive_111,0,0,YNi3_mp-569196_primitive_111
YNi3_mp-569196_primitive_221,0,0,YNi3_mp-569196_primitive_221
YNi3_mp-569196_primitive_110,0,0,YNi3_mp-569196_primitive_110
YNi3_mp-569196_primitive_212,0,0,YNi3_mp-569196_primitive_212
YNi3_mp-569196_primitive_211,0,0,YNi3_mp-569196_primitive_211
YNi3_mp-569196_primitive_210,0,0,YNi3_mp-569196_primitive_210
YNi3_mp-569196_primitive_21-1,0,0,YNi3_mp-569196_primitive_21-1
YNi3_mp-569196_primitive_21-2,0,0,YNi3_mp-569196_primitive_21-2
YNi3_mp-569196_primitive_101,0,0,YNi3_mp-569196_primitive_101
YNi3_mp-569196_primitive_201,0,0,YNi3_mp-569196_primitive_201
YNi3_mp-569196_primitive_100,0,0,YNi3_mp-569196_primitive_100
YNi3_mp-569196_primitive_20-1,0,0,YNi3_mp-569196_primitive_20-1
YNi3_mp-569196_primitive_10-1,0,0,YNi3_mp-569196_primitive_10-1
YNi3_mp-569196_primitive_2-12,0,0,YNi3_mp-569196_primitive_2-12
YNi3_mp-569196_primitive_102,0,0,YNi3_mp-569196_primitive_102
YNi3_mp-569196_primitive_10-2,0,0,YNi3_mp-569196_primitive_10-2
YNi3_mp-569196_primitive_001,0,0,YNi3_mp-569196_primitive_001
YNi5_mp-2152_primitive_111,0,0,YNi5_mp-2152_primitive_111
YNi5_mp-2152_primitive_221,0,0,YNi5_mp-2152_primitive_221
YNi5_mp-2152_primitive_110,0,0,YNi5_mp-2152_primitive_110
YNi5_mp-2152_primitive_212,0,0,YNi5_mp-2152_primitive_212
YNi5_mp-2152_primitive_211,0,0,YNi5_mp-2152_primitive_211
YNi5_mp-2152_primitive_210,0,0,YNi5_mp-2152_primitive_210
YNi5_mp-2152_primitive_101,0,0,YNi5_mp-2152_primitive_101
YNi5_mp-2152_primitive_201,0,0,YNi5_mp-2152_primitive_201
YNi5_mp-2152_primitive_100,0,0,YNi5_mp-2152_primitive_100
YNi5_mp-2152_primitive_2-12,0,0,YNi5_mp-2152_primitive_2-12
